,Gestational_Age,State,Race,month_care_began,num_births
6469,8.0,15.0,1,1.0,126.0
6470,8.0,15.0,1,2.0,391.0
6471,8.0,15.0,1,3.0,228.0
6472,8.0,15.0,1,4.0,98.0
6473,8.0,15.0,1,5.0,56.0
6474,8.0,15.0,1,6.0,29.0
6475,8.0,15.0,1,7.0,24.0
6476,8.0,15.0,1,8.0,28.0
6477,8.0,15.0,1,9.0,14.0
6478,8.0,15.0,1,99.0,47.0
6479,8.0,15.0,2,1.0,24.0
6480,8.0,15.0,2,2.0,12.0
6481,8.0,15.0,3,1.0,246.0
6482,8.0,15.0,3,2.0,285.0
6483,8.0,15.0,3,3.0,148.0
6484,8.0,15.0,3,4.0,45.0
6485,8.0,15.0,3,5.0,30.0
6486,8.0,15.0,3,6.0,17.0
6487,8.0,15.0,3,99.0,20.0
6488,8.0,16.0,0,3.0,11.0
6489,8.0,16.0,1,2.0,16.0
6490,8.0,16.0,1,3.0,13.0
6491,8.0,16.0,3,0.0,22.0
6492,8.0,16.0,3,1.0,53.0
6493,8.0,16.0,3,2.0,762.0
6494,8.0,16.0,3,3.0,761.0
6495,8.0,16.0,3,4.0,230.0
6496,8.0,16.0,3,5.0,104.0
6497,8.0,16.0,3,6.0,54.0
6498,8.0,16.0,3,7.0,40.0
6499,8.0,16.0,3,8.0,34.0
6500,8.0,16.0,3,9.0,15.0
6501,8.0,17.0,0,2.0,10.0
6502,8.0,17.0,1,1.0,59.0
6503,8.0,17.0,1,2.0,310.0
6504,8.0,17.0,1,3.0,236.0
6505,8.0,17.0,1,4.0,69.0
6506,8.0,17.0,1,5.0,25.0
6507,8.0,17.0,1,6.0,20.0
6508,8.0,17.0,1,7.0,16.0
6509,8.0,17.0,1,8.0,12.0
6510,8.0,17.0,1,99.0,16.0
6511,8.0,17.0,2,0.0,60.0
6512,8.0,17.0,2,1.0,201.0
6513,8.0,17.0,2,2.0,632.0
6514,8.0,17.0,2,3.0,425.0
6515,8.0,17.0,2,4.0,239.0
6516,8.0,17.0,2,5.0,130.0
6517,8.0,17.0,2,6.0,76.0
6518,8.0,17.0,2,7.0,74.0
6519,8.0,17.0,2,8.0,41.0
6520,8.0,17.0,2,9.0,12.0
6521,8.0,17.0,2,99.0,78.0
6522,8.0,17.0,3,0.0,37.0
6523,8.0,17.0,3,1.0,665.0
6524,8.0,17.0,3,2.0,4787.0
6525,8.0,17.0,3,3.0,3083.0
6526,8.0,17.0,3,4.0,769.0
6527,8.0,17.0,3,5.0,356.0
6528,8.0,17.0,3,6.0,237.0
6529,8.0,17.0,3,7.0,160.0
6530,8.0,17.0,3,8.0,108.0
6531,8.0,17.0,3,9.0,55.0
6532,8.0,17.0,3,99.0,188.0
6533,8.0,18.0,1,2.0,59.0
6534,8.0,18.0,1,3.0,53.0
6535,8.0,18.0,1,4.0,25.0
6536,8.0,18.0,1,5.0,21.0
6537,8.0,18.0,1,6.0,10.0
6538,8.0,18.0,2,0.0,17.0
6539,8.0,18.0,2,1.0,40.0
6540,8.0,18.0,2,2.0,175.0
6541,8.0,18.0,2,3.0,204.0
6542,8.0,18.0,2,4.0,115.0
6543,8.0,18.0,2,5.0,64.0
6544,8.0,18.0,2,6.0,35.0
6545,8.0,18.0,2,7.0,34.0
6546,8.0,18.0,2,8.0,25.0
6547,8.0,18.0,2,9.0,13.0
6548,8.0,18.0,3,0.0,66.0
6549,8.0,18.0,3,1.0,163.0
6550,8.0,18.0,3,2.0,2104.0
6551,8.0,18.0,3,3.0,1988.0
6552,8.0,18.0,3,4.0,735.0
6553,8.0,18.0,3,5.0,352.0
6554,8.0,18.0,3,6.0,229.0
6555,8.0,18.0,3,7.0,151.0
6556,8.0,18.0,3,8.0,91.0
6557,8.0,18.0,3,9.0,35.0
6558,8.0,18.0,3,99.0,13.0
6559,8.0,19.0,0,3.0,12.0
6560,8.0,19.0,1,2.0,27.0
6561,8.0,19.0,1,3.0,49.0
6562,8.0,19.0,1,4.0,15.0
6563,8.0,19.0,2,2.0,57.0
6564,8.0,19.0,2,3.0,58.0
6565,8.0,19.0,2,4.0,19.0
6566,8.0,19.0,2,5.0,15.0
6567,8.0,19.0,2,6.0,14.0
6568,8.0,19.0,3,0.0,19.0
6569,8.0,19.0,3,1.0,68.0
6570,8.0,19.0,3,2.0,1202.0
6571,8.0,19.0,3,3.0,1362.0
6572,8.0,19.0,3,4.0,279.0
6573,8.0,19.0,3,5.0,117.0
6574,8.0,19.0,3,6.0,43.0
6575,8.0,19.0,3,7.0,51.0
6576,8.0,19.0,3,8.0,51.0
6577,8.0,19.0,3,9.0,18.0
6578,8.0,20.0,1,2.0,43.0
6579,8.0,20.0,1,3.0,31.0
6580,8.0,20.0,2,1.0,10.0
6581,8.0,20.0,2,2.0,53.0
6582,8.0,20.0,2,3.0,52.0
6583,8.0,20.0,2,4.0,18.0
6584,8.0,20.0,3,0.0,11.0
6585,8.0,20.0,3,1.0,137.0
6586,8.0,20.0,3,2.0,1130.0
6587,8.0,20.0,3,3.0,801.0
6588,8.0,20.0,3,4.0,197.0
6589,8.0,20.0,3,5.0,106.0
6590,8.0,20.0,3,6.0,55.0
6591,8.0,20.0,3,7.0,31.0
6592,8.0,20.0,3,8.0,20.0
6593,8.0,20.0,3,9.0,15.0
6594,8.0,21.0,1,1.0,11.0
6595,8.0,21.0,1,2.0,29.0
6596,8.0,21.0,1,3.0,22.0
6597,8.0,21.0,1,4.0,10.0
6598,8.0,21.0,2,0.0,13.0
6599,8.0,21.0,2,1.0,37.0
6600,8.0,21.0,2,2.0,107.0
6601,8.0,21.0,2,3.0,77.0
6602,8.0,21.0,2,4.0,37.0
6603,8.0,21.0,2,5.0,26.0
6604,8.0,21.0,2,6.0,15.0
6605,8.0,21.0,2,99.0,23.0
6606,8.0,21.0,3,0.0,22.0
6607,8.0,21.0,3,1.0,295.0
6608,8.0,21.0,3,2.0,1598.0
6609,8.0,21.0,3,3.0,992.0
6610,8.0,21.0,3,4.0,301.0
6611,8.0,21.0,3,5.0,155.0
6612,8.0,21.0,3,6.0,77.0
6613,8.0,21.0,3,7.0,89.0
6614,8.0,21.0,3,8.0,53.0
6615,8.0,21.0,3,9.0,30.0
6616,8.0,21.0,3,99.0,85.0
6617,8.0,22.0,1,1.0,15.0
6618,8.0,22.0,1,2.0,31.0
6619,8.0,22.0,1,3.0,24.0
6620,8.0,22.0,1,4.0,11.0
6621,8.0,22.0,2,0.0,31.0
6622,8.0,22.0,2,1.0,160.0
6623,8.0,22.0,2,2.0,335.0
6624,8.0,22.0,2,3.0,227.0
6625,8.0,22.0,2,4.0,112.0
6626,8.0,22.0,2,5.0,63.0
6627,8.0,22.0,2,6.0,52.0
6628,8.0,22.0,2,7.0,30.0
6629,8.0,22.0,2,8.0,29.0
6630,8.0,22.0,2,99.0,27.0
6631,8.0,22.0,3,0.0,22.0
6632,8.0,22.0,3,1.0,301.0
6633,8.0,22.0,3,2.0,860.0
6634,8.0,22.0,3,3.0,495.0
6635,8.0,22.0,3,4.0,166.0
6636,8.0,22.0,3,5.0,84.0
6637,8.0,22.0,3,6.0,46.0
6638,8.0,22.0,3,7.0,38.0
6639,8.0,22.0,3,8.0,35.0
6640,8.0,22.0,3,9.0,11.0
6641,8.0,22.0,3,99.0,34.0
6642,8.0,23.0,1,3.0,13.0
6643,8.0,23.0,2,2.0,20.0
6644,8.0,23.0,2,3.0,20.0
6645,8.0,23.0,3,1.0,48.0
6646,8.0,23.0,3,2.0,750.0
6647,8.0,23.0,3,3.0,506.0
6648,8.0,23.0,3,4.0,90.0
6649,8.0,23.0,3,5.0,44.0
6650,8.0,23.0,3,6.0,23.0
6651,8.0,23.0,3,7.0,22.0
6652,8.0,23.0,3,8.0,14.0
6653,8.0,24.0,1,1.0,20.0
6654,8.0,24.0,1,2.0,180.0
6655,8.0,24.0,1,3.0,159.0
6656,8.0,24.0,1,4.0,43.0
6657,8.0,24.0,1,5.0,20.0
6658,8.0,24.0,1,6.0,22.0
6659,8.0,24.0,1,7.0,17.0
6660,8.0,24.0,1,99.0,22.0
6661,8.0,24.0,2,0.0,42.0
6662,8.0,24.0,2,1.0,53.0
6663,8.0,24.0,2,2.0,464.0
6664,8.0,24.0,2,3.0,483.0
6665,8.0,24.0,2,4.0,257.0
6666,8.0,24.0,2,5.0,126.0
6667,8.0,24.0,2,6.0,80.0
6668,8.0,24.0,2,7.0,65.0
6669,8.0,24.0,2,8.0,59.0
6670,8.0,24.0,2,9.0,36.0
6671,8.0,24.0,2,10.0,11.0
6672,8.0,24.0,2,99.0,138.0
6673,8.0,24.0,3,0.0,37.0
6674,8.0,24.0,3,1.0,103.0
6675,8.0,24.0,3,2.0,1846.0
6676,8.0,24.0,3,3.0,1281.0
6677,8.0,24.0,3,4.0,397.0
6678,8.0,24.0,3,5.0,191.0
6679,8.0,24.0,3,6.0,135.0
6680,8.0,24.0,3,7.0,85.0
6681,8.0,24.0,3,8.0,75.0
6682,8.0,24.0,3,9.0,55.0
6683,8.0,24.0,3,99.0,177.0
6684,8.0,25.0,0,3.0,11.0
6685,8.0,25.0,1,1.0,25.0
6686,8.0,25.0,1,2.0,250.0
6687,8.0,25.0,1,3.0,241.0
6688,8.0,25.0,1,4.0,34.0
6689,8.0,25.0,1,5.0,17.0
6690,8.0,25.0,1,6.0,12.0
6691,8.0,25.0,1,99.0,14.0
6692,8.0,25.0,2,0.0,10.0
6693,8.0,25.0,2,1.0,39.0
6694,8.0,25.0,2,2.0,289.0
6695,8.0,25.0,2,3.0,336.0
6696,8.0,25.0,2,4.0,88.0
6697,8.0,25.0,2,5.0,37.0
6698,8.0,25.0,2,6.0,22.0
6699,8.0,25.0,2,7.0,32.0
6700,8.0,25.0,2,8.0,30.0
6701,8.0,25.0,2,9.0,18.0
6702,8.0,25.0,2,99.0,47.0
6703,8.0,25.0,3,0.0,13.0
6704,8.0,25.0,3,1.0,202.0
6705,8.0,25.0,3,2.0,3019.0
6706,8.0,25.0,3,3.0,2525.0
6707,8.0,25.0,3,4.0,415.0
6708,8.0,25.0,3,5.0,182.0
6709,8.0,25.0,3,6.0,136.0
6710,8.0,25.0,3,7.0,97.0
6711,8.0,25.0,3,8.0,70.0
6712,8.0,25.0,3,9.0,32.0
6713,8.0,25.0,3,99.0,223.0
6714,8.0,26.0,0,2.0,33.0
6715,8.0,26.0,0,3.0,26.0
6716,8.0,26.0,0,4.0,10.0
6717,8.0,26.0,1,1.0,37.0
6718,8.0,26.0,1,2.0,141.0
6719,8.0,26.0,1,3.0,101.0
6720,8.0,26.0,1,4.0,29.0
6721,8.0,26.0,1,5.0,22.0
6722,8.0,26.0,1,6.0,12.0
6723,8.0,26.0,2,0.0,37.0
6724,8.0,26.0,2,1.0,219.0
6725,8.0,26.0,2,2.0,413.0
6726,8.0,26.0,2,3.0,402.0
6727,8.0,26.0,2,4.0,188.0
6728,8.0,26.0,2,5.0,127.0
6729,8.0,26.0,2,6.0,73.0
6730,8.0,26.0,2,7.0,48.0
6731,8.0,26.0,2,8.0,31.0
6732,8.0,26.0,2,9.0,17.0
6733,8.0,26.0,2,99.0,67.0
6734,8.0,26.0,3,0.0,53.0
6735,8.0,26.0,3,1.0,651.0
6736,8.0,26.0,3,2.0,3536.0
6737,8.0,26.0,3,3.0,2874.0
6738,8.0,26.0,3,4.0,741.0
6739,8.0,26.0,3,5.0,323.0
6740,8.0,26.0,3,6.0,189.0
6741,8.0,26.0,3,7.0,149.0
6742,8.0,26.0,3,8.0,113.0
6743,8.0,26.0,3,9.0,48.0
6744,8.0,26.0,3,99.0,73.0
6745,8.0,27.0,0,2.0,30.0
6746,8.0,27.0,0,3.0,47.0
6747,8.0,27.0,0,4.0,19.0
6748,8.0,27.0,1,2.0,242.0
6749,8.0,27.0,1,3.0,206.0
6750,8.0,27.0,1,4.0,66.0
6751,8.0,27.0,1,5.0,45.0
6752,8.0,27.0,1,6.0,23.0
6753,8.0,27.0,1,7.0,12.0
6754,8.0,27.0,2,1.0,17.0
6755,8.0,27.0,2,2.0,335.0
6756,8.0,27.0,2,3.0,328.0
6757,8.0,27.0,2,4.0,133.0
6758,8.0,27.0,2,5.0,80.0
6759,8.0,27.0,2,6.0,54.0
6760,8.0,27.0,2,7.0,28.0
6761,8.0,27.0,2,8.0,29.0
6762,8.0,27.0,2,9.0,13.0
6763,8.0,27.0,3,0.0,15.0
6764,8.0,27.0,3,1.0,147.0
6765,8.0,27.0,3,2.0,2869.0
6766,8.0,27.0,3,3.0,2340.0
6767,8.0,27.0,3,4.0,433.0
6768,8.0,27.0,3,5.0,177.0
6769,8.0,27.0,3,6.0,100.0
6770,8.0,27.0,3,7.0,87.0
6771,8.0,27.0,3,8.0,47.0
6772,8.0,27.0,3,9.0,26.0
6773,8.0,27.0,3,99.0,56.0
6774,8.0,28.0,1,2.0,21.0
6775,8.0,28.0,2,0.0,12.0
6776,8.0,28.0,2,1.0,147.0
6777,8.0,28.0,2,2.0,252.0
6778,8.0,28.0,2,3.0,114.0
6779,8.0,28.0,2,4.0,74.0
6780,8.0,28.0,2,5.0,43.0
6781,8.0,28.0,2,6.0,29.0
6782,8.0,28.0,2,7.0,21.0
6783,8.0,28.0,3,1.0,212.0
6784,8.0,28.0,3,2.0,594.0
6785,8.0,28.0,3,3.0,244.0
6786,8.0,28.0,3,4.0,102.0
6787,8.0,28.0,3,5.0,46.0
6788,8.0,28.0,3,6.0,26.0
6789,8.0,28.0,3,7.0,22.0
6790,8.0,28.0,3,8.0,15.0
6791,8.0,29.0,0,2.0,11.0
6792,8.0,29.0,0,3.0,16.0
6793,8.0,29.0,1,1.0,11.0
6794,8.0,29.0,1,2.0,77.0
6795,8.0,29.0,1,3.0,28.0
6796,8.0,29.0,1,4.0,12.0
6797,8.0,29.0,2,0.0,21.0
6798,8.0,29.0,2,1.0,57.0
6799,8.0,29.0,2,2.0,246.0
6800,8.0,29.0,2,3.0,176.0
6801,8.0,29.0,2,4.0,71.0
6802,8.0,29.0,2,5.0,75.0
6803,8.0,29.0,2,6.0,36.0
6804,8.0,29.0,2,7.0,33.0
6805,8.0,29.0,2,8.0,30.0
6806,8.0,29.0,2,9.0,15.0
6807,8.0,29.0,2,99.0,49.0
6808,8.0,29.0,3,0.0,27.0
6809,8.0,29.0,3,1.0,339.0
6810,8.0,29.0,3,2.0,2278.0
6811,8.0,29.0,3,3.0,1196.0
6812,8.0,29.0,3,4.0,414.0
6813,8.0,29.0,3,5.0,209.0
6814,8.0,29.0,3,6.0,122.0
6815,8.0,29.0,3,7.0,117.0
6816,8.0,29.0,3,8.0,57.0
6817,8.0,29.0,3,9.0,35.0
6818,8.0,29.0,3,99.0,122.0
6819,8.0,30.0,0,2.0,36.0
6820,8.0,30.0,0,3.0,29.0
6821,8.0,30.0,0,4.0,18.0
6822,8.0,30.0,0,8.0,12.0
6823,8.0,30.0,3,1.0,34.0
6824,8.0,30.0,3,2.0,417.0
6825,8.0,30.0,3,3.0,341.0
6826,8.0,30.0,3,4.0,83.0
6827,8.0,30.0,3,5.0,39.0
6828,8.0,30.0,3,6.0,22.0
6829,8.0,30.0,3,7.0,21.0
6830,8.0,30.0,3,8.0,12.0
6831,8.0,31.0,0,2.0,14.0
6832,8.0,31.0,1,2.0,19.0
6833,8.0,31.0,1,3.0,20.0
6834,8.0,31.0,2,2.0,38.0
6835,8.0,31.0,2,3.0,37.0
6836,8.0,31.0,2,4.0,17.0
6837,8.0,31.0,2,5.0,11.0
6838,8.0,31.0,3,0.0,16.0
6839,8.0,31.0,3,1.0,66.0
6840,8.0,31.0,3,2.0,743.0
6841,8.0,31.0,3,3.0,570.0
6842,8.0,31.0,3,4.0,171.0
6843,8.0,31.0,3,5.0,73.0
6844,8.0,31.0,3,6.0,60.0
6845,8.0,31.0,3,7.0,28.0
6846,8.0,31.0,3,8.0,18.0
6847,8.0,31.0,3,9.0,21.0
6848,8.0,31.0,3,99.0,16.0
6849,8.0,32.0,0,2.0,10.0
6850,8.0,32.0,1,1.0,44.0
6851,8.0,32.0,1,2.0,57.0
6852,8.0,32.0,1,3.0,51.0
6853,8.0,32.0,1,4.0,22.0
6854,8.0,32.0,1,5.0,12.0
6855,8.0,32.0,2,0.0,23.0
6856,8.0,32.0,2,1.0,51.0
6857,8.0,32.0,2,2.0,89.0
6858,8.0,32.0,2,3.0,49.0
6859,8.0,32.0,2,4.0,32.0
6860,8.0,32.0,2,5.0,17.0
6861,8.0,32.0,3,0.0,83.0
6862,8.0,32.0,3,1.0,309.0
6863,8.0,32.0,3,2.0,692.0
6864,8.0,32.0,3,3.0,526.0
6865,8.0,32.0,3,4.0,222.0
6866,8.0,32.0,3,5.0,109.0
6867,8.0,32.0,3,6.0,64.0
6868,8.0,32.0,3,7.0,36.0
6869,8.0,32.0,3,8.0,16.0
6870,8.0,32.0,3,9.0,21.0
6871,8.0,32.0,3,99.0,37.0
6872,8.0,33.0,1,2.0,42.0
6873,8.0,33.0,1,3.0,19.0
6874,8.0,33.0,2,2.0,11.0
6875,8.0,33.0,2,3.0,10.0
6876,8.0,33.0,3,1.0,50.0
6877,8.0,33.0,3,2.0,823.0
6878,8.0,33.0,3,3.0,501.0
6879,8.0,33.0,3,4.0,108.0
6880,8.0,33.0,3,5.0,58.0
6881,8.0,33.0,3,6.0,23.0
6882,8.0,33.0,3,7.0,33.0
6883,8.0,33.0,3,8.0,17.0
6884,8.0,33.0,3,99.0,15.0
6885,8.0,34.0,0,98.0,29.0
6886,8.0,34.0,1,98.0,1002.0
6887,8.0,34.0,2,98.0,1746.0
6888,8.0,34.0,3,98.0,7323.0
6889,8.0,35.0,0,1.0,20.0
6890,8.0,35.0,0,2.0,102.0
6891,8.0,35.0,0,3.0,90.0
6892,8.0,35.0,0,4.0,40.0
6893,8.0,35.0,0,5.0,18.0
6894,8.0,35.0,0,6.0,10.0
6895,8.0,35.0,0,7.0,13.0
6896,8.0,35.0,1,2.0,11.0
6897,8.0,35.0,1,3.0,14.0
6898,8.0,35.0,2,2.0,13.0
6899,8.0,35.0,2,3.0,16.0
6900,8.0,35.0,3,0.0,54.0
6901,8.0,35.0,3,1.0,142.0
6902,8.0,35.0,3,2.0,718.0
6903,8.0,35.0,3,3.0,530.0
6904,8.0,35.0,3,4.0,200.0
6905,8.0,35.0,3,5.0,105.0
6906,8.0,35.0,3,6.0,46.0
6907,8.0,35.0,3,7.0,44.0
6908,8.0,35.0,3,8.0,43.0
6909,8.0,35.0,3,9.0,27.0
6910,8.0,35.0,3,99.0,74.0
6911,8.0,36.0,0,2.0,29.0
6912,8.0,36.0,0,3.0,22.0
6913,8.0,36.0,0,4.0,11.0
6914,8.0,36.0,1,1.0,229.0
6915,8.0,36.0,1,2.0,1025.0
6916,8.0,36.0,1,3.0,685.0
6917,8.0,36.0,1,4.0,213.0
6918,8.0,36.0,1,5.0,100.0
6919,8.0,36.0,1,6.0,62.0
6920,8.0,36.0,1,7.0,66.0
6921,8.0,36.0,1,8.0,47.0
6922,8.0,36.0,1,9.0,18.0
6923,8.0,36.0,1,99.0,39.0
6924,8.0,36.0,2,0.0,32.0
6925,8.0,36.0,2,1.0,251.0
6926,8.0,36.0,2,2.0,1347.0
6927,8.0,36.0,2,3.0,1077.0
6928,8.0,36.0,2,4.0,469.0
6929,8.0,36.0,2,5.0,255.0
6930,8.0,36.0,2,6.0,171.0
6931,8.0,36.0,2,7.0,148.0
6932,8.0,36.0,2,8.0,176.0
6933,8.0,36.0,2,9.0,77.0
6934,8.0,36.0,2,99.0,95.0
6935,8.0,36.0,3,0.0,51.0
6936,8.0,36.0,3,1.0,1165.0
6937,8.0,36.0,3,2.0,7902.0
6938,8.0,36.0,3,3.0,5574.0
6939,8.0,36.0,3,4.0,1537.0
6940,8.0,36.0,3,5.0,644.0
6941,8.0,36.0,3,6.0,358.0
6942,8.0,36.0,3,7.0,293.0
6943,8.0,36.0,3,8.0,221.0
6944,8.0,36.0,3,9.0,124.0
6945,8.0,36.0,3,99.0,482.0
6946,8.0,37.0,0,1.0,17.0
6947,8.0,37.0,0,2.0,70.0
6948,8.0,37.0,0,3.0,71.0
6949,8.0,37.0,0,4.0,25.0
6950,8.0,37.0,0,6.0,10.0
6951,8.0,37.0,1,1.0,28.0
6952,8.0,37.0,1,2.0,183.0
6953,8.0,37.0,1,3.0,151.0
6954,8.0,37.0,1,4.0,59.0
6955,8.0,37.0,1,5.0,34.0
6956,8.0,37.0,1,6.0,23.0
6957,8.0,37.0,1,7.0,19.0
6958,8.0,37.0,2,0.0,57.0
6959,8.0,37.0,2,1.0,236.0
6960,8.0,37.0,2,2.0,746.0
6961,8.0,37.0,2,3.0,751.0
6962,8.0,37.0,2,4.0,383.0
6963,8.0,37.0,2,5.0,209.0
6964,8.0,37.0,2,6.0,102.0
6965,8.0,37.0,2,7.0,102.0
6966,8.0,37.0,2,8.0,63.0
6967,8.0,37.0,2,9.0,32.0
6968,8.0,37.0,2,99.0,25.0
6969,8.0,37.0,3,0.0,88.0
6970,8.0,37.0,3,1.0,793.0
6971,8.0,37.0,3,2.0,3486.0
6972,8.0,37.0,3,3.0,2705.0
6973,8.0,37.0,3,4.0,800.0
6974,8.0,37.0,3,5.0,373.0
6975,8.0,37.0,3,6.0,233.0
6976,8.0,37.0,3,7.0,178.0
6977,8.0,37.0,3,8.0,104.0
6978,8.0,37.0,3,9.0,57.0
6979,8.0,37.0,3,99.0,78.0
6980,8.0,38.0,0,2.0,20.0
6981,8.0,38.0,0,3.0,13.0
6982,8.0,38.0,1,2.0,10.0
6983,8.0,38.0,2,3.0,14.0
6984,8.0,38.0,3,1.0,15.0
6985,8.0,38.0,3,2.0,282.0
6986,8.0,38.0,3,3.0,311.0
6987,8.0,38.0,3,4.0,61.0
6988,8.0,38.0,3,5.0,32.0
6989,8.0,38.0,3,6.0,21.0
6990,8.0,38.0,3,7.0,10.0
6991,8.0,38.0,3,8.0,10.0
6992,8.0,38.0,3,99.0,16.0
6993,8.0,39.0,0,2.0,10.0
6994,8.0,39.0,1,1.0,13.0
6995,8.0,39.0,1,2.0,118.0
6996,8.0,39.0,1,3.0,90.0
6997,8.0,39.0,1,4.0,46.0
6998,8.0,39.0,1,5.0,14.0
6999,8.0,39.0,1,7.0,15.0
7000,8.0,39.0,2,0.0,44.0
7001,8.0,39.0,2,1.0,53.0
7002,8.0,39.0,2,2.0,466.0
7003,8.0,39.0,2,3.0,482.0
7004,8.0,39.0,2,4.0,211.0
7005,8.0,39.0,2,5.0,161.0
7006,8.0,39.0,2,6.0,81.0
7007,8.0,39.0,2,7.0,67.0
7008,8.0,39.0,2,8.0,57.0
7009,8.0,39.0,2,9.0,23.0
7010,8.0,39.0,2,99.0,51.0
7011,8.0,39.0,3,0.0,101.0
7012,8.0,39.0,3,1.0,350.0
7013,8.0,39.0,3,2.0,3786.0
7014,8.0,39.0,3,3.0,2847.0
7015,8.0,39.0,3,4.0,849.0
7016,8.0,39.0,3,5.0,407.0
7017,8.0,39.0,3,6.0,277.0
7018,8.0,39.0,3,7.0,224.0
7019,8.0,39.0,3,8.0,148.0
7020,8.0,39.0,3,9.0,81.0
7021,8.0,39.0,3,10.0,10.0
7022,8.0,39.0,3,99.0,106.0
7023,8.0,40.0,0,0.0,11.0
7024,8.0,40.0,0,1.0,26.0
7025,8.0,40.0,0,2.0,171.0
7026,8.0,40.0,0,3.0,104.0
7027,8.0,40.0,0,4.0,44.0
7028,8.0,40.0,0,5.0,26.0
7029,8.0,40.0,0,6.0,13.0
7030,8.0,40.0,0,7.0,10.0
7031,8.0,40.0,0,8.0,14.0
7032,8.0,40.0,0,99.0,11.0
7033,8.0,40.0,1,2.0,31.0
7034,8.0,40.0,1,3.0,42.0
7035,8.0,40.0,1,4.0,21.0
7036,8.0,40.0,2,1.0,21.0
7037,8.0,40.0,2,2.0,82.0
7038,8.0,40.0,2,3.0,68.0
7039,8.0,40.0,2,4.0,28.0
7040,8.0,40.0,2,5.0,17.0
7041,8.0,40.0,2,7.0,12.0
7042,8.0,40.0,2,99.0,16.0
7043,8.0,40.0,3,0.0,42.0
7044,8.0,40.0,3,1.0,166.0
7045,8.0,40.0,3,2.0,1083.0
7046,8.0,40.0,3,3.0,791.0
7047,8.0,40.0,3,4.0,243.0
7048,8.0,40.0,3,5.0,128.0
7049,8.0,40.0,3,6.0,82.0
7050,8.0,40.0,3,7.0,65.0
7051,8.0,40.0,3,8.0,47.0
7052,8.0,40.0,3,9.0,30.0
7053,8.0,40.0,3,99.0,58.0
7054,8.0,41.0,0,2.0,30.0
7055,8.0,41.0,0,3.0,25.0
7056,8.0,41.0,0,4.0,12.0
7057,8.0,41.0,1,1.0,10.0
7058,8.0,41.0,1,2.0,108.0
7059,8.0,41.0,1,3.0,103.0
7060,8.0,41.0,1,4.0,24.0
7061,8.0,41.0,1,5.0,12.0
7062,8.0,41.0,1,6.0,12.0
7063,8.0,41.0,2,2.0,42.0
7064,8.0,41.0,2,3.0,52.0
7065,8.0,41.0,3,0.0,22.0
7066,8.0,41.0,3,1.0,195.0
7067,8.0,41.0,3,2.0,2099.0
7068,8.0,41.0,3,3.0,1615.0
7069,8.0,41.0,3,4.0,427.0
7070,8.0,41.0,3,5.0,218.0
7071,8.0,41.0,3,6.0,113.0
7072,8.0,41.0,3,7.0,85.0
7073,8.0,41.0,3,8.0,73.0
7074,8.0,41.0,3,9.0,36.0
7075,8.0,41.0,3,99.0,27.0
7076,8.0,42.0,0,2.0,11.0
7077,8.0,42.0,1,1.0,18.0
7078,8.0,42.0,1,2.0,252.0
7079,8.0,42.0,1,3.0,186.0
7080,8.0,42.0,1,4.0,65.0
7081,8.0,42.0,1,5.0,41.0
7082,8.0,42.0,1,6.0,20.0
7083,8.0,42.0,1,7.0,27.0
7084,8.0,42.0,1,8.0,15.0
7085,8.0,42.0,1,99.0,28.0
7086,8.0,42.0,2,0.0,51.0
7087,8.0,42.0,2,1.0,45.0
7088,8.0,42.0,2,2.0,617.0
7089,8.0,42.0,2,3.0,569.0
7090,8.0,42.0,2,4.0,263.0
7091,8.0,42.0,2,5.0,161.0
7092,8.0,42.0,2,6.0,128.0
7093,8.0,42.0,2,7.0,71.0
7094,8.0,42.0,2,8.0,60.0
7095,8.0,42.0,2,9.0,26.0
7096,8.0,42.0,2,99.0,127.0
7097,8.0,42.0,3,0.0,93.0
7098,8.0,42.0,3,1.0,306.0
7099,8.0,42.0,3,2.0,4904.0
7100,8.0,42.0,3,3.0,3958.0
7101,8.0,42.0,3,4.0,1016.0
7102,8.0,42.0,3,5.0,518.0
7103,8.0,42.0,3,6.0,349.0
7104,8.0,42.0,3,7.0,266.0
7105,8.0,42.0,3,8.0,179.0
7106,8.0,42.0,3,9.0,95.0
7107,8.0,42.0,3,99.0,335.0
7108,8.0,44.0,0,98.0,13.0
7109,8.0,44.0,1,98.0,54.0
7110,8.0,44.0,2,98.0,127.0
7111,8.0,44.0,3,98.0,996.0
7112,8.0,45.0,1,2.0,38.0
7113,8.0,45.0,1,3.0,30.0
7114,8.0,45.0,1,4.0,10.0
7115,8.0,45.0,2,1.0,36.0
7116,8.0,45.0,2,2.0,371.0
7117,8.0,45.0,2,3.0,273.0
7118,8.0,45.0,2,4.0,111.0
7119,8.0,45.0,2,5.0,77.0
7120,8.0,45.0,2,6.0,46.0
7121,8.0,45.0,2,7.0,43.0
7122,8.0,45.0,2,8.0,32.0
7123,8.0,45.0,3,0.0,18.0
7124,8.0,45.0,3,1.0,124.0
7125,8.0,45.0,3,2.0,1180.0
7126,8.0,45.0,3,3.0,896.0
7127,8.0,45.0,3,4.0,324.0
7128,8.0,45.0,3,5.0,156.0
7129,8.0,45.0,3,6.0,84.0
7130,8.0,45.0,3,7.0,76.0
7131,8.0,45.0,3,8.0,54.0
